,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
200208,566.41,3399.92,3018.9,11956.49,21815.55,429.9,1522.92,2068.58,3554.72,653.85,1319.37,946.38,3334.92,2154.03,377.71,345.09,1130.69,658.94,865.42,199.3,1003.01,736.39,1817.64,5966.32,2262.49,4548.86,2168.69,850.14,750.44,3611.99,2726.52,4101.58,651.34,709.56,2129.35,1206.18,1349.17,551.92,3123.52,911.03,1416.03,726.78,2897.04,1026.5,1894.81,4597.82,292.88,2066.99,7469.21
200209,534.38,3333.91,3349.82,12229.23,23762.92,458.15,1601.12,2142.59,3615.83,652.32,1268.74,962.66,3372.03,2187.01,404.87,356.18,1109.82,662.72,833.88,205.82,993.27,739.01,1780.36,5621.62,2202.29,4534.44,2541.5,845.96,822.02,3529.34,2802.77,4169.47,684.28,707.82,2158.08,1251.43,1278.96,516.48,3072.91,954.2,1385.74,759.26,2951.27,986.04,1962.94,4608.38,304.38,2221.23,7118.4
200210,520.96,3189,3148.02,11518.63,18399.96,427.04,1535.46,2115.83,3634.45,611.92,1295.81,951.5,3155.19,1936.72,362.53,332.67,992.17,623.57,679.21,178.76,899.71,671.77,1539.45,4951.83,2266.17,4617.23,2444.37,746.48,753.92,3314.05,2490.37,3793.73,664.38,644.39,1769.32,1063.04,1065.92,484.11,2793.41,913.28,1323.13,723,2679.48,861.19,1752.83,4236.93,307.99,1902.3,6044.85
200211,502.44,3440.52,3547.9,11469.39,19302.86,433.94,1734.88,2253.75,3733.25,670.99,1121.42,980.72,3414.61,2098.38,368.03,345.75,1033.78,640.13,722.74,160.68,1002.55,718.82,1390.27,4970.83,2210.03,4123.06,2202.47,687.06,785.27,3442.5,2466.29,4618.92,669.06,702.79,2098.09,1337.11,1232.39,527.49,2914.92,919.72,1382.28,761.63,2874.67,857.86,1894.75,4471.64,313.72,2096.56,6328.98
200212,548.96,3490.44,3445.3,11072.17,18032.26,483.02,1892.4,2213.96,3659.31,706.23,1003.95,1035.9,3633.54,2286.91,384.54,387.37,1103.51,658.67,851.51,184.7,1130.05,799.43,1567.27,5334.14,2293.6,3748.38,2096.11,778.04,862.37,3550.66,2491.22,5419.57,655.03,766.23,2557.25,1528.66,1523.55,614.04,3124.49,1012.12,1431.04,735.61,2979.85,902.63,1944.8,4537.94,320.79,2402.07,6810.8
200301,538.25,3501.66,3296.23,10717.62,19339.95,451.19,1611.73,2184.68,3656.46,681.4,992.88,1035.31,3472.87,2182.3,385.21,368.28,1105.42,638.16,790.65,177.12,1024.11,790.98,1452.52,5182.77,2232.33,4119.84,2603.45,787.81,966.17,3575.23,2561.04,4982.48,677.79,741.51,2269.21,1396.39,1223.01,557.03,3014.57,979.22,1415.27,714.83,2760.75,861.38,1899.07,4421.83,327.19,2138.88,6316.8
200302,527.08,3349.61,3291.83,10092.07,18131.04,469.84,1499.95,2266.23,3607.1,651.65,1011.07,1027.79,3491.47,2082.66,359.16,350.54,1039.58,681.18,763.25,176.74,973.83,751.03,1411.16,5136.19,1879.58,3645.88,2582.02,777.37,828.58,3489.32,2469.91,4763.31,678.56,712.28,2302.54,1396.79,1225.61,531.95,2990.21,952.66,1355.29,698.26,2629.56,810.2,1885.62,4278.73,320.14,2062.06,6173.04
200303,424.46,3186.86,3027.73,9996.25,18356.65,504.65,1470.92,2159.27,3505.54,630.51,978.75,1084.55,3440.52,2007.57,355.36,335.97,1049.39,681.31,792.03,181.85,998.23,767.43,1315.92,4678.9,1694.65,3267.53,2430.12,714.92,945.22,3560.52,2358.02,4523.97,673.53,685.46,2476.6,1430.68,1297.54,529.7,2938.55,914.03,1307.11,681.63,2624.93,770.86,1850.24,4035.11,318.64,2025.78,6442.5
200304,444.18,3256.03,2642.17,10062.42,14435.27,536.51,1465.46,2110.55,3793.06,665.43,999.69,1088.58,3417.35,2069.35,359.05,350.97,1052.23,698.68,765.61,184.8,985.58,739.57,1290.32,4425.46,1597.87,3414.72,2316.42,706.64,911.53,3640.49,2443.46,4568.27,720.46,698.3,2442.91,1454.23,1281.85,528.74,2949.53,938.42,1376.38,689.79,2765.91,810.52,1829.94,4151.61,324.33,2076.26,6939.91
200305,435.11,3382.71,2843.96,10281.77,14830.21,590.43,1750.28,2281.83,3910.63,715.59,922.52,1152.66,3587.77,2274.16,389.57,395.57,1118.72,810.83,841.43,201.26,1070.54,818.69,1529.95,4806.7,1776.46,3583.49,2397.62,841.99,932.3,3648.07,2616.78,5161.29,773.96,759.17,2760.4,1594.19,1420.52,588.67,3084.84,959.09,1523.66,736.37,3058.65,919.39,2045.73,4585.04,354.64,2337.9,8342.68
200306,488.31,3577.11,2795.79,11319.83,19644.07,604.46,1886.28,2474.21,4016.45,744.07,1012.05,1231.34,3744.52,2284.5,385.73,410.73,1207.21,945.5,969.23,209.47,1136.12,871,1580.72,5355.57,1913.42,3336.85,2629.38,956.01,1165.58,3965.76,2867.33,5485.91,820.99,832.17,3157.17,1725.47,1630.29,658.14,3160.5,977.54,1592.87,796.66,3160.45,1008.61,2165.86,4764.03,386.59,2544.81,8291.34
200307,459.91,3616.28,2319.77,10449.86,20370.44,568.66,2162.5,2519.94,3885.48,748.66,967.67,1302.3,4126.81,2197.46,392.87,399.36,1244.45,999.74,1114.41,207.68,1160.91,888.82,1482.13,5746.65,2027.95,2987.58,3470.58,1095.2,1178.22,3916.91,3116.18,5730.56,870.47,826.77,3172.51,1752.21,1626.57,679.99,3126.36,1057.27,1854.63,789.83,3168.96,1032.81,2037.6,4729.45,395.13,2526.09,8347.46
200308,467.32,3671.37,2346.11,10257.68,18069.06,609.66,2126.38,2483.99,3901.94,779.54,1069.01,1372.91,4135.69,2369.96,375.53,453.92,1262.9,973.76,1191.23,249.66,1276.6,954.26,1569.5,5928.95,2233.8,3276.08,3901.56,1203.59,1030.38,3843.14,2946.41,5644.29,936.1,869.74,3457.58,1826.35,1806.04,733.77,3288.91,1135.53,1875.01,781.43,3330.41,1064.03,2123.48,4956.57,406.19,2704.04,8327.39
200309,513.79,3647.09,2532.36,10033.56,18525.49,629.79,2227.46,2497.84,3946.2,830.38,1112.82,1363.95,3985.71,2401.93,383.41,514.6,1324.91,1040.53,1243.27,259.75,1383.07,1014.23,1696.46,6365.09,2428.09,3198.28,4296.63,1289.65,1104.11,4061.3,3015.35,5736.54,962.3,902.58,3523.59,1912.5,2094.19,787.49,3474.77,1171.56,1920.48,805.45,3623.11,1072.64,2114.98,4898.5,418.88,2740.63,8887.5
200310,518.07,3716.87,2441.49,9843.85,19714.49,624.57,2232.32,2562.95,4099.51,818.26,1099.81,1371.77,4000.83,2250.29,360.73,498.38,1297.72,1079.06,1203.28,251.46,1289.26,967.66,1609.83,5950.23,2230.42,2898.38,4237.43,1321.05,1077.11,3999.26,3124.35,5408.77,961.63,880.04,3599.29,1970.63,2007.49,758.07,3394.04,1151.25,1911.41,808.69,3453.24,1106.68,2143.99,4859.76,424.41,2779.03,8909.22
200311,573.34,3854.43,2590.25,10405.85,20923.83,699.97,2304.31,2760.12,4264.16,918.31,1162.53,1419.28,4004.23,2398.27,382.87,515.35,1389.32,1311.94,1434.12,273.51,1464.98,1062.61,1750.94,6664.06,2364.12,2945.12,4746.67,1522.2,1180.95,4058.55,3163.14,5795.38,1014.73,927.82,4028.15,2059.64,2353.73,835.04,3671.96,1204.59,2088.33,850.71,3821.13,1211.77,2317.48,5093.37,441.48,3094.26,8791.08
200312,607.32,3936.25,2673.17,10604.32,23349.09,730.08,2436.64,2804.27,4224.3,949.8,1264.64,1468.71,4037.59,2529.49,382.98,511,1434.52,1389.83,1482.09,286.16,1532.73,1137.7,1810.77,6639.09,2306.04,2922.67,5303.98,1632.39,1197.49,4094.96,3178.21,5855.9,1092.21,965.91,4139.77,2083.12,2448.85,867.43,3782.03,1194.16,2071.86,897.58,3860.98,1252.75,2347.06,5173.18,458.14,3138.47,9024.25
200401,636.37,4098.48,2826.02,11306.31,24361.52,744.72,2607.6,2884.27,4393.23,957.07,1279.29,1548.87,4287.5,2763.72,397.75,516.43,1558.55,1388.54,1639.17,306.11,1584.17,1199.68,2087.41,7349.38,2585.81,3265.67,5397.16,1721.9,1513.32,4712.99,3355.51,6294.11,1056.74,1017.76,4274.26,2198.9,2422.41,894.71,4109.45,1318.84,2098.33,931.64,3765.98,1247.26,2447.95,5471.88,468.21,3300.33,9705.78
200402,615.33,4136.23,2984.66,10979.27,24860.63,744.02,2613.94,2909.67,4553.59,937.87,1337.81,1667.99,4396.18,2709.41,415.88,559.27,1540.33,1321.87,1639.63,315.98,1568.3,1194.54,2014.28,7538.45,2618.68,3120.21,4657.08,1629.43,1401.61,4797.34,3410.42,6360.05,1160.27,1046.71,4483.61,2321.7,2527.78,977.14,3961.77,1303.85,2014.12,959.03,3773.51,1254.55,2511.82,5756.24,497.78,3436.42,10372.93
200403,628.35,4395.33,3156.44,11249.06,25811,771.63,2639.8,2934.68,4808.89,988.39,1297.95,1663.39,4465.95,2773.11,438.03,618.36,1612.62,1461.27,1740.81,348.88,1571.83,1196.01,1979.02,7445.28,2617.51,3007.78,4910.95,1954.99,1497.76,4991.47,3467.09,6381.8,1127.3,1039.08,4314.1,2268.96,2518.8,954.83,4171.48,1524.08,2016.12,980.4,4026.04,1360.21,2573.67,6006.23,509.17,3534.56,10099.55
200404,655.22,4517.11,3274.22,11185.95,24459.41,747.57,2697.24,2928.36,4880.38,1016.85,1294.83,1682.22,4235.8,2719.68,417.53,650.73,1675.73,1532.98,1694.72,354.49,1587.62,1189.82,1940.04,7072.91,2530.78,2987.18,5249.48,1904.2,1600.65,4985.84,3498.11,6246.2,1190.45,1062.87,4327.71,2218.66,2402.7,954.95,4194.42,1520.69,2005.07,1024.86,4050.31,1387.6,2519.12,5826.46,514.7,3452.91,9592.22
200405,654.33,4648.83,3429.06,11228.79,24925.34,700.5,2651.46,2925.02,5065.86,1000.88,1311.47,1739.37,4413.6,2701.71,421.07,626.56,1685.61,1360.42,1546.94,352.19,1555.81,1168.37,2004.29,7204.33,2674.35,3103.87,4142.06,1657.03,1647.46,5177.67,3364.99,6248.18,1220.64,1079.96,3977.52,2193.08,2221.22,899.09,4258.59,1484.42,2008.5,1034.01,3985.82,1367.42,2404.05,5786.85,499.98,3166.75,9416.69
200406,716.34,4562.8,3502.03,11470.22,21782.8,720.76,2629.76,2931.19,5137.59,1021.11,1298.64,1758.51,4400.32,2709.65,424.09,597.57,1728.67,1369.8,1634.29,355.97,1599.8,1176.74,1938.57,7228.57,2718.62,3209.55,4400.96,1705.22,1753.24,5201.12,3393.21,6116.16,1235.84,1104.7,4176.22,2283.53,2413.69,941.03,4342.51,1554.99,2045.92,1039.15,4010.9,1325.96,2485.6,5788.45,512.1,3179.05,9744.95
200407,738.27,4542.35,3196.77,11994.41,23042.99,711.74,2547.66,2809.47,5134.27,1120.94,1246.84,1796.02,3778.42,2780.66,549.08,632.98,1788.81,1626.61,1611.86,401.86,1778.18,1085.14,2097.37,8404.34,2558.82,3135.34,3474.43,1665.27,2223.56,5167.37,3544.64,5785.33,1091.95,1137.94,4297.87,2384.01,2336.8,1025.21,4534.67,1544.4,2069.56,1077.92,3879.73,1325.31,2397.84,4811.95,476.75,2989.48,13240.21
200408,698.81,4357.88,2544.49,10790.42,22177.31,692.67,2416.52,2685.46,4852.87,1062.48,1169.11,1670.77,3589.7,2724.62,508.63,621.7,1701.84,1596.42,1608.49,374.3,1666.92,988.75,2050.56,8505.76,2539.13,3121.56,3574.66,1702.47,2190.3,5340.19,3573.6,5768.23,1006.43,1091.62,4045.92,2241.87,2062.41,889.46,4284.34,1498.98,1975.14,965.61,3773.22,1394.47,2377.41,4658.04,480.93,2818.96,13310.77
200409,711.63,4476.05,2546.78,10979.67,22885.29,701.12,2412.84,2687.35,5077.2,1061.9,1169.2,1654.19,3665.83,2798.13,538.98,629.07,1768.84,1656.56,1600.44,388.06,1633.54,990.6,1973.96,8505.07,2493.27,3119.18,3913.1,1759.77,2076.53,5274.32,3688.92,5829.78,965.9,1060.85,3822.79,2184.14,1923.29,846.43,4276.43,1497.06,1993.61,947.28,3737.48,1358.22,2478.06,4698.25,512.75,2932.71,13181.05
200410,732.87,4436.17,2438.03,10067,21981.24,782.06,2511.1,2714.59,5020.12,1089.92,1183.82,1755.99,3550.32,2928.69,530.08,651.02,1819.76,1790.23,1760.93,398.02,1744.42,1011.12,2014.01,8484.88,2624.43,3266.44,4085.15,1890.36,2257.29,5738.01,3730.79,5629.72,974.9,1110.83,3930.99,2317.51,1972.91,872.34,4257,1552.26,2052.72,950.54,3892.73,1434.81,2461.73,4756.19,522.57,2974.41,13382.63
200411,751.08,4580.59,2604.65,10176.2,22605.96,783.88,2587.89,2782.82,4823.22,1145.23,1179.21,1711.05,3466.5,2941.1,566.39,692.22,1826.81,1806.98,1692.21,412.95,1736.8,1039.85,1988.33,8238.64,2635.31,3222.53,4233.44,1747.1,2254.64,5771.96,3879.77,5888.73,954.98,1135.04,4113.43,2480.37,2094.34,929.4,4089.21,1605.35,2234.99,976.25,4091.87,1496.01,2507.57,4514.22,563.4,3143.02,13472.42
200412,751.11,4739.46,2629.11,10726.67,26540.91,835.54,2804.98,2829.78,5016.38,1211.08,1277.74,1738.38,3472.2,3210.28,630.31,792.2,1939.54,1980.62,1943.92,451.09,1868.8,1121.83,2178.16,8754.3,2831,3607.68,4199.22,1881.62,2828.55,6113.84,4090.62,5982.39,1081.71,1193.52,4415.42,2571.85,2186.34,972.52,4292.97,1770.79,2383.23,1064.34,4189.56,1606.13,2593.88,4794.15,597.32,3317.74,13881.45
200501,783.4,4985.94,2604.61,11193.7,28191.21,869.23,3036.01,2856.39,5312.14,1277.61,1332.4,1844.07,3677.83,3341.15,675.68,825.72,2025.16,2192.56,1949.62,524.14,1923.74,1168.56,2320.36,8847.07,2752.79,3364.53,3913.43,1915.81,2741.78,5969.67,4181.56,6227.53,1113.93,1239.47,4638,2648.09,2233.29,1002.35,4437.71,1845.01,2506.4,1134.51,4312.04,1710.65,2723.69,5112.9,674.24,3534.65,14417.03
200502,761.38,5000.24,2684.82,11960.8,29420.98,849.95,2882,2760.88,5229.95,1244.91,1350.66,1841.63,3468.86,3291.6,621.59,798.35,2086.37,2310.02,1941.57,559.34,1828.38,1154.53,2170.09,8763.69,2676.66,3383.03,3659.72,1932.44,2866.61,6147.27,4248.61,5988.9,1100.82,1206.46,4419.59,2477.98,2076.4,966.57,4397.61,1768.96,2333.42,1102.71,4287.09,1716.51,2669.53,5104.29,689.06,3534.79,14328.72
200503,780.33,5022.17,2674.79,12120.84,30339.69,849.97,2848.87,2745.76,5227.89,1269.63,1411.01,1872.47,3547.04,3554.94,635.23,804.7,2107.42,2522.59,2175.44,592.07,1961.84,1195.7,2193.28,9140.96,3061.74,3434.73,3953.89,2128.13,3269.03,7378.49,4330.43,5892.35,1075.47,1216.43,4382.77,2431.71,2157.97,988.35,4453.02,1937.43,2388.19,1136.54,4318.61,1735.46,2627.33,5269.74,743.06,3579.5,14166.19
200504,786.35,4943.56,2661.37,11946.95,30097.04,822.33,2853.57,2711.46,5195.04,1275.72,1507.5,1779.72,3551.31,3473.83,636.65,752.81,2086.07,2394.62,1970.8,561.92,1925.06,1163.3,2043.01,9362.71,3118.79,3522.2,3711.04,2021.37,3150.61,7164.81,4343.06,5925.31,1090.69,1218.67,4334.56,2386.28,2096.25,924.71,4429.73,1896.07,2363.07,1121.49,4334.49,1788.41,2544.9,5020.56,709.64,3530.68,14228.18
200505,776.41,4933.72,2696.05,12211.71,29693.63,727.29,2795.66,2628.83,5043.9,1182.59,1517.89,1855.56,3709.55,3261.82,604.51,777.02,2093.96,2311.98,1775.14,554.88,1817.27,1069.66,1880.91,9323.93,3007.84,3483.86,3323.11,1824.1,2959.05,6794.43,4426.36,5832.42,1057.82,1183.3,4130.55,2291.2,2056.55,882.29,4064.16,1802.4,2224.79,1108.56,4086.92,1683.25,2569.3,4923.46,702.43,3403.63,14146.1
200506,810.31,5022.9,2800.3,13529.96,30638.82,750.98,2849.61,2646.44,5124.93,1260.55,1547.14,1873.66,3773.27,3259.82,659.32,822.74,2143.53,2545.76,1774.49,595.21,1917.69,1139.37,2027.83,9799.87,3123.31,3717.24,3268.26,1923.12,3260.29,6941.88,4484.45,5990.64,1110.39,1213.94,4743.43,2446.29,2302.85,960.63,4077.25,1799.78,2334.89,1163.32,4354.37,1818.89,2646.18,5211.38,766.81,3445.24,14269.03
200507,813.78,3011.59,2815.24,18957.64,30835.19,863.2,2937.86,3781.47,4748.73,1305.57,1502.88,1724.23,3579.08,3205.64,660.26,3476.34,2083.46,2796.87,1621.93,590.84,1913.09,1089.83,1962.49,9202.76,2881.9,3416.63,3529.2,2345.67,2383.15,6743.58,4584.88,5359.93,1165.97,1188.5,4458.51,2422.81,2213.02,926.02,3140.18,1732.95,2297.3,1198.6,4213.35,1925.68,2542.14,5268.08,1596.27,3696.32,13169.89
200508,850.7,3118.45,2935.62,19272,31940,917.59,3175.83,3969.91,4894.32,1371.36,1437.96,1844.73,3748.25,3353.21,677.05,3574.14,2247.39,3108.92,1834.9,588.25,2133.96,1179.51,2146.93,9362.54,3070.41,3341.76,3392.32,2584.58,2881.59,7040.03,4712.06,5315.45,1185.54,1246.69,4681.66,2562.13,2434.7,1006.79,3301.43,1978.81,2523.38,1276.04,4433.75,2035.37,2550.77,5472.29,1699.37,3865.39,13140.97
200509,813.35,3053.6,2871.67,19350.54,33388.51,942.46,3124.82,3981.76,4838.95,1336.49,1454.22,1873.33,3732.32,3141.85,681.98,3495.35,2212.05,3000.32,1816.62,574.26,2159.33,1178.23,2049.74,9323.68,3066.49,3330.36,3552.6,2610.74,3130.82,7413.08,4752.44,5247.66,1175.01,1247.01,4646.81,2602.91,2427.97,1017.27,3168.33,1996.36,2477.2,1265.61,4152.03,2037.81,2506.83,5415.89,1633.93,3815.24,12868.02
200510,825.66,3214.6,2626.63,20980.55,34586.54,975.47,3187.05,3832.14,4911.43,1310.05,1438.32,1806.79,3724.22,3116.85,696.62,3316.56,1464.32,3033.07,1870.46,546.98,2169.53,1204.71,1950.77,9414.23,3206.9,3254.6,4231.64,2880.66,3427.43,7999.82,4949.95,5205.72,1098.36,1265.16,4747.33,2628.66,2468.63,1012.89,3264.01,1888.32,2599.66,1265.49,4118.23,2031.96,2465.62,5647.59,1609.4,4073.85,12865.38
200511,788.76,3110.06,2601.57,21091.05,35173.96,904.91,3124.99,3557.22,4732.07,1298.61,1397.26,1782.36,3619.6,3188.1,698.72,3181.63,1374.35,2699.64,1789.12,507.48,2068.91,1153.27,1817.63,8961.82,3108.03,3203.13,3805.33,2789.69,3093.52,7182.2,4644.83,5044.03,1120.8,1268.4,4718.89,2705.63,2315.25,977.21,3292.61,1870.54,2695.56,1242.07,4242.02,2034.73,2530.48,5761.26,1474.04,4201.84,13021
200512,757.82,3134.24,2720.02,21339.28,34252.45,953.4,3295.01,3661.47,4875.62,1403.11,1472.38,1834.98,3667.16,3288.11,724.51,3346.69,1417.13,2958.97,2004.28,560.25,2245.32,1227.56,1790.26,9431.59,3086.83,3223.67,4125.33,2951.23,3110.49,7322.81,4614.9,5211.1,1159.85,1330.72,4845.5,2868.11,2570.64,1065.28,3309.55,2009.65,2893.34,1321.05,4430.9,2161.2,2648.41,6003.75,1569.93,4457.06,14296.11
200601,754.6,3181.45,3093.51,20850.09,35302.65,942.39,3196.4,3669.85,4948.07,1397.8,1464.65,1874.24,3790.38,3299.42,737.71,3356.49,1437.71,2945.29,2074.88,520.65,2261.89,1218.82,1790.35,9719.24,3105.74,3365.26,4732.15,3020.53,3157.04,7378.07,4659.43,5102.87,1137.64,1328.07,4957.63,2825.24,2518.27,1067.5,3360.44,2005.08,2941.93,1334.23,4398.27,2181.86,2632.5,6076.7,1562.89,4487.22,14122.96
200602,774.74,3224.27,3193.76,20696.45,34437.09,1006.76,3341.29,3688.82,5064.14,1394.44,1473.36,1951.45,3891.48,3405.24,766.45,3253.91,1548.71,3262.64,2384.31,575.2,2547.07,1296.02,1875.75,9858.13,3252.23,3579.74,5518.41,3541.45,3634.93,8297.6,4793.76,5368.92,1135.51,1376.85,5201.89,2958.53,2616.55,1158.5,3258.6,2005.71,3086.3,1435.5,4543.42,2275.72,2657.6,6009.54,1563.55,4892.56,13720.25
200603,776.62,3269.38,3206.91,22976.15,34397.67,1016.85,3343.94,3764.77,5117.73,1396.62,1460.88,1901.77,3965.17,3386.74,788.53,3365.03,1585.93,3018.75,2301.81,596.57,2521.47,1332.27,1859.17,10298.38,3447.11,3818.32,4808.86,3308.45,3321.88,7593.09,4785.36,5586.42,1125.58,1402.19,5344.17,2864.22,2618.22,1186.97,3268.67,1993.89,3186.69,1455.87,4599.56,2380.75,2718.8,6037.41,1589.81,4991.57,13742.76
200604,812.31,3350.66,3418.91,22929.53,34048.39,1057.94,3464.46,3789.63,5159.57,1441.25,1441.28,1747.07,3942.02,3421.88,813.05,3276.28,1651.44,3081.18,2625,611.16,2617.84,1398.55,1904.77,10687.78,3549.07,3943.25,4811.37,3674.11,3513.75,7681.44,4557.33,5684.27,1167.07,1444.6,5591.73,2973.9,2710.97,1219.08,3459.39,2054.4,3332.43,1517.59,4707.4,2436.71,2735.27,6022.36,1711.86,5153.94,14460.11
200605,869.93,3480.56,3440.75,23151.52,35183.72,975.72,3510.5,3767.84,5216.61,1424.49,1422.11,1765.93,3848.53,3520.86,836.82,3313.79,1601.19,3039.67,2825.98,604.99,2775.42,1410.14,1879.74,11255.42,3695.68,3985.45,5365.58,3865.86,4243.79,8061.57,4674.69,5588.9,1188.28,1460.81,5517.47,2930.59,2754.71,1237.62,3702.78,1985.3,3379.81,1470.76,4677.97,2431.1,2877.85,6015.03,1719.51,5200.57,14427.03
200606,815.7,3598.64,3560.3,23968.91,34850.09,951.68,3457.42,3952.59,5078.57,1346.47,1421.87,1700.08,3773.17,3415.55,808.12,3359.07,1471.33,2790.81,2683.32,560.99,2673.23,1345.39,1921.46,11113.76,3567.48,3807.28,4735.94,3395.88,4171.44,7747.79,4726.3,5578.47,1104.74,1399.97,5259.62,2733.82,2528.56,1186.33,3688.6,1905.29,3318.72,1459.72,4580.81,2371.51,2802.89,5793.98,1580.04,4839.92,14782.62
200607,2647.47,3181.57,3194.61,21400.34,35739.72,841.62,4007.47,2120.05,5563.26,1279.47,1386.24,1565.96,3435.57,2843.98,858.7,773.06,1416.7,2448.92,2714.01,563.23,2543.09,1298.87,1843.1,9872.87,3400.93,3585.15,4107.21,4040.12,3760.09,7092.38,4986.82,5859.77,1081.47,1384.12,4997.73,2697.4,2353.46,1115.56,4054.44,2023.82,3315.02,1413.34,4509.04,2419.47,2686.69,5544.98,1315.66,4836.69,13882.2
200608,2718.21,3222.26,3300.47,22351.94,38970.16,808.37,3706.81,2104.48,5563.87,1240.11,1404.52,1635.06,3591.51,2720.95,862.48,765.52,1295.61,2285.86,2601.11,519.41,2408.91,1220.92,1771.73,9528.62,3326.99,3926.98,3978.09,3944.56,3286.61,7437.9,5226.41,6024.29,1039.01,1315.35,4923.13,2639.6,2225.27,1096.75,3824.9,2044.45,3001.02,1384.09,4332.68,2272,2747.16,5630.83,1236.75,4909.57,13770.24
200609,2987.58,3288.97,3181.17,22833.11,40649.16,838.46,3787.6,2160.83,6046.52,1291.63,1480.82,1663.97,3660.47,2818.05,900.83,776.96,1343.03,2310.22,2529,554.44,2389.44,1233.74,1821.02,9399.19,3364.99,4044.85,4035.55,4059.52,2940.57,7184.56,5321.97,6210.13,1044.73,1358.89,5577.93,2785.81,2401.2,1145.42,3996.07,2120.86,2982.96,1424.23,4471.5,2338.12,2761.66,5871.68,1200.37,4925.43,14323.53
200610,3216.22,3299.77,3134.41,22697.6,37625.15,908.23,3968.83,2182.02,6149.21,1406.59,1453.46,1652.02,3757.12,2879.46,973.8,791.64,1354.27,2224.79,2530.96,525.58,2412.65,1276.32,1915.68,9738.94,3512.01,4217.85,3396.79,3978.72,2497.54,6973.37,5198.22,6486.02,1069.17,1379.48,5805.92,2972.9,2471.81,1161.85,4066.15,2169.01,3100.15,1442.42,4787.85,2505.49,2833.9,5987.63,1196.51,5385.49,14679.93
200611,3065.68,3357.1,2951.28,22793.03,39667.48,1059.15,4297.49,2317.91,6441.62,1542.34,1161.96,1736.86,3836.88,3045.05,1031.62,793.71,1407.83,2352.98,2810,625.6,2498.26,1341.29,2029.06,10052.34,3562.46,4253.14,3599.88,4368.06,2858.13,7313.51,5470.07,6909.32,1066.55,1456.91,6079.83,3182.26,2456.19,1238.05,4262.74,2287.75,3362.17,1432.62,4957.49,2723.81,2864.49,6083.98,1275.91,5721.26,15088.07
200612,3305.89,3466.14,2937.74,22601.13,41022.04,1059.89,4505.43,2353.03,6591.63,1607,1197.62,1789.96,3825.71,3123.14,1069.64,822.84,1468.71,2529.75,3118.38,609.34,2642.35,1360.4,2043.41,10458.69,3738.69,4409.33,3761.9,4702.23,3024.11,7974.04,5613.73,7125.44,1109.87,1489.37,6610.92,3249.88,2457.52,1262.36,4345.71,2413.06,3429.97,1462.72,4829.76,2782.49,2857.31,6256.03,1297.79,5806.21,15245.95
200701,3540.35,3514.8,3008.45,23108.77,41831.21,1046.24,4854.52,2393.63,6798.47,1606.97,1231.69,1868.03,3834.11,3148.31,1133.85,895.49,1500.54,2471.13,3114.98,611.24,2641.43,1352.25,2064.26,10486.77,3682.35,4468.08,3623.45,4556.08,2640.1,7870.79,5643.02,6865.79,1115.55,1527.71,6597.76,3281.19,2406.81,1283.32,4369.28,2486.76,3350.36,1467.06,4906.52,2862.77,3002.79,6469.04,1327.33,5974.6,15847.05
200702,3681.4,3528.26,3105.17,23490.79,42371.6,1060.65,5181.4,2366.33,6910.04,1655.41,1243.82,1976.47,3965.45,3265.5,1131.95,968.25,1569.79,2498.19,3419.69,589.59,2676.2,1334.77,2165.67,10899.34,3853.32,5228.94,3577.1,5055.9,2680.04,7759.02,5699.61,7048.62,1196.14,1564.16,6649.06,3450.55,2441.72,1319.55,4398.95,2643.87,3525.5,1534.16,5123.19,2891.35,3023.85,6410.29,1478.12,6335.79,15913.17
200703,3589.84,3529.33,2999.3,22849.96,40885.71,1088.13,4904.57,2450.89,6807.13,1679.79,1280.35,1944.27,3823.29,3360.69,1147.49,1017.03,1611.66,2410.2,2975.15,574.61,2744.79,1309.29,2179.6,10682.25,3800.83,5250.55,3607.16,5488.49,2728.14,7606.55,5910.54,6889.59,1185.15,1561.27,6410.26,3355.79,2473,1317.43,4444.78,2701.22,3495.76,1545.42,5014.17,2844.63,2937.13,6456.76,1506.99,5928.67,15372.95
200704,3750.29,3622.3,3129.29,23306.2,42452.3,1091.5,4891.91,2398.87,7162.79,1689.04,1235.54,1983.77,3833.53,3493.81,1175.41,978.09,1592.92,2302.27,3231.81,573.52,2860.28,1303.42,2233.42,10740.41,3807.38,5253.91,3400.19,5770.24,2793.07,8057.21,6208.41,7107.82,1174.11,1588.93,6555.06,3442.39,2450.95,1351.56,4480.13,2766.8,3489.22,1591.76,5021.95,2875.77,2914.88,6569.12,1528.62,5960.17,15991.57
